Sub-sector,Company Name,Year,GHG Emissions (Scope 1) (tCO2e),GHG Emissions (Scope 2) (tCO2e),GHG Emissions (Scope 3) (tCO2e),Total Energy Consumption (MWhs),Total Water Consumption (ML),Total Waste Generated (t),Current Employees by Gender (Female %),New Hires and Turnover by Gender (Female %),Current Employees by Age Groups (Millennials %),Total Turnover (%),Total Number of Employees,Average Training Hours per Employee,Fatalities,High-consequence injuries,Recordable injuries,Recordable work-related ill health cases,Board Independence (%),Women on the Board (%),Women in Management Team (%),Anti-Corruption Training for Employees (%)
Engineering Services,Company_33,2024,335.4280158,160.4560547,549.4161517,45603.00912,388.7736047,22.88358998,34.77989392,38.58453537,43.66851568,19.932225,259,29.74407294,2,2,0,2,75.43755437,47.97619432,20.4312447,71.12493133
Engineering Services,Company_34,2020,126.070883,425.3167939,1119.435611,23453.52152,692.6398599,15.71343647,45.94734187,10.45419868,45.08302035,5.42460324,454,10.10696468,0,3,1,2,67.63841809,32.85428406,19.57466927,56.64643898
Engineering Services,Company_34,2021,460.6575377,436.4660167,1338.926256,29316.67207,531.0795874,69.41745751,44.10704609,19.03907106,44.88136853,19.04794476,566,24.10322926,0,0,9,1,72.99172766,36.31059204,12.20498779,91.34412667
Engineering Services,Company_34,2022,452.6626138,564.1851527,1845.512301,41453.72241,394.6835565,91.70871087,21.63027794,10.78823399,55.6679185,8.978320946,846,13.77622151,2,3,4,4,57.93906738,45.79748241,19.78867802,74.60899487
Engineering Services,Company_34,2023,60.03897397,662.145319,583.9762235,14002.38869,155.250923,59.28381321,32.78957396,17.87193355,58.79879384,9.760546301,842,12.29745984,2,2,6,4,96.81747274,18.41391461,29.36036757,78.55523785
Engineering Services,Company_34,2024,358.7031579,751.5580005,1046.56071,39894.61717,662.2548697,99.29433534,30.67091575,20.76416225,33.30908595,11.30305126,838,21.81919768,0,1,6,2,99.7363146,12.26641026,39.2135774,72.30486854
Engineering Services,Company_35,2020,117.8139323,117.232415,1333.521444,39026.97159,687.528786,90.46938375,41.90589397,36.15337515,49.42572262,11.59686315,508,14.42912178,1,3,4,2,93.30047781,18.23146357,19.36488952,84.68896413
Engineering Services,Company_35,2021,153.4722884,859.1958602,1785.650149,6829.713212,221.4528654,83.29593881,21.30461994,44.79015338,66.38995675,11.49430891,269,44.07232389,0,1,8,1,52.88187509,33.14355303,13.8507357,76.56054019
Engineering Services,Company_35,2022,239.8519025,650.1018946,238.4020872,41597.05761,792.0660069,98.79375457,47.51127613,11.36750332,30.1295901,12.18202656,822,40.45667809,2,2,6,4,87.05233489,39.52002637,24.98686083,72.66523909
Engineering Services,Company_35,2023,211.7430478,947.5906191,1098.338652,16149.81398,740.2308906,83.91284837,34.97561421,14.72848423,66.14116356,11.31776414,575,23.52425785,1,0,8,3,70.8431458,46.41864923,17.78535009,92.30508475
Engineering Services,Company_35,2024,378.3669203,811.069028,499.8006263,8496.037027,231.1383148,90.39558473,24.40104329,39.22571865,42.60222369,6.688003075,557,15.4837643,1,1,10,4,77.9825777,49.64325704,16.63856803,89.70303222
Engineering Services,Company_36,2020,436.5570159,841.745699,1180.986911,36888.47851,725.6012563,61.23890055,47.9171605,48.04474366,34.35762922,15.49138156,517,26.51531998,1,3,3,4,82.30570123,29.78428183,10.40066121,91.84423432
Engineering Services,Company_36,2021,420.5242386,525.4053295,673.0106615,23279.27629,206.9921807,52.31997253,37.72886476,40.39561147,55.1874159,6.086625162,805,14.09657648,2,3,8,0,75.01775658,26.13686747,16.1385653,82.90850873
Engineering Services,Company_36,2022,417.3894593,535.5611001,270.2658516,42001.85068,173.3417581,53.115937,47.01795146,17.8839232,44.39108609,9.007466574,180,45.5340285,1,1,4,4,59.83840369,14.00358091,11.37959788,83.01426185
Engineering Services,Company_36,2023,334.0385162,684.0169697,1775.533516,37433.67548,348.5064276,21.74004348,48.4768188,12.61250516,43.45832795,6.925519531,844,45.09761131,1,0,10,2,83.45803183,15.22006387,12.32319072,78.68913181
Engineering Services,Company_36,2024,211.8161767,800.5536238,1073.628034,6937.026733,332.7365037,63.55081701,25.36828466,36.00925058,55.92313121,18.13957957,374,46.59068578,0,0,2,0,72.78376146,48.30773004,16.41329469,88.75973122
Engineering Services,Company_37,2020,201.0588701,184.247889,1759.295513,47061.51938,136.1758219,97.84271302,36.30273314,16.28451958,33.73722497,13.54843764,907,40.24222174,0,3,1,2,67.43653769,16.9379231,13.30527934,89.42156377
Engineering Services,Company_37,2021,371.2462974,898.2991062,461.2819608,43340.43954,423.3444855,13.79768234,24.68548836,30.92983934,38.0945465,7.866225443,880,40.37545024,0,3,10,2,97.55844435,42.54315153,22.66605748,65.36973925
Engineering Services,Company_37,2022,353.5244569,510.0828216,223.3744544,15614.96013,525.2987102,65.73070009,25.69611017,32.68041453,51.89058315,13.86659276,230,40.2189855,0,0,9,5,58.83614218,32.1988995,26.10144594,83.43790711
Engineering Services,Company_37,2023,272.0164423,119.6684158,1461.711802,17769.46232,751.7953951,36.31196576,25.4079047,42.16999578,39.52157964,17.61554946,433,47.8308358,2,1,9,2,87.32064731,17.41046288,13.14993321,78.29498994
Engineering Services,Company_37,2024,74.1282157,495.3194334,736.4780357,49291.01877,321.3497237,96.71876144,30.41657594,48.87484386,47.70707056,17.4002322,134,36.91567123,2,3,7,2,60.08108491,22.52185079,23.80512276,64.73321725
Engineering Services,Company_38,2020,352.0589064,394.7096052,1335.937845,23867.18165,338.9881715,16.76407095,28.7650646,40.29170682,57.35529521,5.140312609,627,43.63295856,2,2,6,0,55.35045577,44.02661377,37.52929793,63.34854459
Engineering Services,Company_38,2021,445.5450356,804.2577451,1324.195579,41318.93065,471.7719806,82.46712251,49.01365967,46.03763586,39.85142159,8.102599692,770,30.61431075,0,0,8,4,60.20124658,10.85943655,20.6757016,95.44630347
Engineering Services,Company_38,2022,393.2320373,385.4165512,1794.85006,20183.55365,845.4502818,19.45883389,44.36037299,40.04536629,53.26296602,18.70951641,761,28.0022502,1,1,9,3,68.92632031,22.89378065,25.85072924,76.75394041
Engineering Services,Company_38,2023,304.7634239,736.3935898,1346.368317,47287.41985,705.6438947,39.15332831,32.29393404,20.16502298,53.08092787,19.00011077,269,29.08932666,0,1,10,3,86.25770941,29.15509404,33.99207664,59.81078026
Engineering Services,Company_38,2024,425.4761869,292.4481855,1766.213332,16114.07416,764.9165077,62.25008581,23.82787154,25.79366155,55.50819177,16.13284205,247,27.69239249,0,3,5,0,87.96880379,40.4074706,34.12173397,86.22334163
Engineering Services,Company_39,2020,487.7954349,952.3921201,449.4652848,49930.44473,661.2603769,95.18877294,24.83258906,43.73966515,32.82878089,16.85699113,334,26.95690978,2,0,8,0,70.64971287,18.95574359,13.22828699,99.20701729
Engineering Services,Company_39,2021,492.1270972,967.530967,1993.983795,43961.06252,255.7552391,98.45708616,27.47654131,27.01109461,35.8529104,16.00647624,743,31.90893622,1,0,6,4,90.72849417,41.2994575,28.70941818,70.0543646
Engineering Services,Company_39,2022,410.555132,129.3573882,1818.498839,36661.13413,378.9356879,16.29041147,33.04524031,41.61064465,66.40911195,15.13601567,563,13.171652,2,0,0,3,83.55662224,39.86165587,37.37171433,60.40671895
Engineering Services,Company_39,2023,182.07832,791.3853655,261.0303595,20371.72139,776.3901704,20.61588117,26.67734362,26.14606286,52.81207424,7.933366065,685,49.2440753,2,2,8,1,51.58738012,44.04068939,38.29566037,55.28364854
Engineering Services,Company_39,2024,90.70744811,305.2498715,1178.668355,36772.11443,553.6188081,63.48370492,46.63991958,17.50855334,59.6141667,5.050161978,563,10.14096443,0,1,7,2,98.9581174,46.75791482,14.60251322,72.66934646
Engineering Services,Company_40,2020,335.3637686,369.6108306,1382.442328,31430.47023,293.2072691,91.20433243,23.8847622,40.56288783,39.59059803,19.55916451,317,23.13595737,0,1,6,3,70.5362133,49.34672052,11.49825262,69.80728681
Engineering Services,Company_40,2021,282.3734467,789.5840403,1799.915142,48092.24536,242.2359674,71.2281811,27.23394513,39.72134036,36.43471119,7.257124372,684,10.18893159,2,2,10,2,55.67202772,27.43164352,15.59743826,89.75657215
Engineering Services,Company_40,2022,200.163357,133.5293916,600.422536,16007.55436,194.5278002,81.71442205,21.17382491,25.68133007,56.28336395,13.09310637,233,17.64272094,0,0,4,0,88.63981192,12.23337294,11.00001754,78.7108328
Engineering Services,Company_40,2023,237.0031158,939.0129917,670.341658,10676.6809,442.9280909,71.31023169,31.94118371,43.43731201,40.10757239,13.75439956,329,33.38460753,1,2,7,2,71.59113225,19.63923031,26.74847851,78.2971225
Engineering Services,Company_40,2024,403.0461397,798.9356472,307.9644935,39413.50344,515.4917357,96.48020653,33.32468269,11.44257333,39.63258683,7.638332245,129,31.66397875,1,1,7,0,78.05829452,35.0844687,22.08180459,51.67175198
Engineering Services,Company_41,2020,94.09857566,774.9981315,802.2343142,47722.21939,488.8994784,17.93184828,48.0056606,11.47560747,52.96949715,19.723911,835,18.20021768,1,2,1,4,71.39640669,48.12209624,29.97444405,62.27762177
Engineering Services,Company_41,2021,436.4831661,720.622811,1147.072447,28174.43106,103.1857748,63.80952591,30.79019517,16.12555805,30.8267868,7.207540857,655,39.38878004,1,1,8,1,70.0793927,15.64126191,26.95894618,88.0454581
Engineering Services,Company_41,2022,105.5541693,285.7532413,1117.97323,17900.89449,362.7264799,75.07575835,30.82527916,19.76547713,44.94405946,17.91307142,803,47.19365257,2,0,2,5,84.12907627,13.5016305,32.14390581,79.16997649
Engineering Services,Company_41,2023,331.9527194,835.7722361,670.2585033,28695.90529,835.9079916,43.9614847,41.70738243,45.9664785,64.27921572,9.811209048,102,45.94996355,0,2,8,5,57.75735929,23.42847892,31.69841847,63.85434278
Engineering Services,Company_41,2024,206.7525588,708.3912824,414.0137459,9537.944739,987.9968962,63.01086157,33.71430183,28.95890998,54.00796849,18.16714902,889,49.91003425,0,2,10,2,94.48773782,37.83828933,18.53879916,94.3407501
Engineering Services,Company_42,2020,299.4727042,827.9089555,984.2933754,24868.89545,110.9319748,31.83496326,25.83805275,41.5651055,53.75558893,7.306058154,775,32.09184146,0,2,8,5,91.53742826,33.16787729,32.4501376,65.96115539
Engineering Services,Company_42,2021,73.58342907,380.3290863,346.0283006,14325.22699,166.1611622,21.97742161,32.41997677,23.41941081,34.18877591,8.759531578,605,21.39180742,2,3,10,0,67.94901046,49.09777655,18.91037756,88.00169236
Engineering Services,Company_42,2022,163.3694727,812.4317704,1318.688953,9736.622031,226.9551538,53.32399844,47.81161384,35.23586976,54.23315437,19.12308219,913,25.73317119,0,1,8,3,58.57803762,39.09915893,38.46797751,62.85685577
Engineering Services,Company_42,2023,187.2343066,273.8727335,521.1500051,14206.16199,462.4737045,21.40979823,35.57481033,44.64703238,53.63939898,14.53127403,369,37.21882908,2,1,8,4,55.37838754,37.66713744,17.01985101,73.52962149
Engineering Services,Company_42,2024,207.6647144,832.7208272,618.3303169,10147.72591,566.2914781,93.93994784,48.5095047,44.64908614,33.08030512,13.01282468,355,29.57362664,0,1,4,5,90.88067843,26.94069878,31.43677037,75.56362145
Engineering Services,Company_43,2020,383.1194293,574.8026142,872.0601665,31723.89358,682.0680406,70.04756185,32.91839903,42.21962798,45.92913988,15.84518359,135,21.4456329,1,0,7,2,78.19514072,47.40553472,29.92684154,72.3874836
Engineering Services,Company_43,2021,391.0127733,229.8661603,1209.038216,44146.14563,348.5439613,70.15880864,43.48285903,13.94845282,35.78229848,19.7533219,889,41.83139945,2,2,6,3,94.15019798,14.92118135,20.15221075,98.26694126
Engineering Services,Company_43,2022,259.1667559,476.6476631,1215.550732,21091.70125,342.3135221,23.20474036,20.50320783,35.2754814,47.05369986,13.42046347,888,11.13306478,0,3,8,5,71.00655335,16.89640618,38.6259781,64.31407022
Engineering Services,Company_43,2023,169.5801854,219.3523796,1246.031196,21120.61406,111.5457065,58.90345215,40.7870816,35.37331585,51.31020829,12.43784008,903,39.51983341,0,0,2,0,62.74897584,19.65820688,14.64207558,75.96743013
Engineering Services,Company_43,2024,223.1431862,911.5685491,1354.123429,26939.68896,638.9338622,83.12662373,43.94521679,11.40509709,57.30548826,5.904261284,150,31.00074675,2,1,1,3,72.39084466,28.478077,35.74676796,93.18750856
Engineering Services,Company_44,2020,61.16108684,779.6274807,848.7534093,25011.23771,784.6983616,25.6018082,29.22768399,25.91563118,64.44648604,14.87868809,758,41.02335971,2,2,9,0,71.39677315,31.70351194,38.13009865,56.07975403
Engineering Services,Company_44,2021,183.5015856,392.6937647,1690.226632,25825.81537,236.0384802,60.19239571,35.93742192,15.47724012,54.43569639,13.0811091,353,23.69997166,0,2,10,5,64.50115328,35.05716274,35.44830898,55.83124814
Engineering Services,Company_44,2022,55.23645865,130.2330256,1686.973304,28458.4977,844.1368243,93.92705567,34.15854863,15.84244442,62.29536585,13.40379668,177,24.11734797,2,3,3,1,81.25683263,15.77851245,31.09629492,99.5166313
Engineering Services,Company_44,2023,377.7580824,562.1488416,1247.309271,23660.66385,668.9748588,15.78628138,41.34568174,45.09934907,49.17478571,7.04333725,571,47.30965948,2,3,7,3,53.83627861,34.4741468,29.76429203,98.18530904
Engineering Services,Company_44,2024,128.7694049,552.0125504,394.1382143,32485.3073,830.5701823,75.17167308,23.71045945,25.89056093,30.39035482,15.32189223,372,26.28365758,0,3,9,5,57.06753715,38.85082797,38.69446102,98.77010878
Engineering Services,Company_45,2020,212.6661995,578.4388528,539.3027915,44356.82154,291.3254864,62.21114356,24.02793948,20.36172475,54.57582069,19.98762874,209,12.00370147,2,2,0,2,58.79595546,22.45527808,20.82467826,53.39844173
Engineering Services,Company_45,2021,367.4000049,783.1417841,1348.827965,9641.041957,353.8894887,99.23205769,31.91377284,14.44526903,41.87425342,9.121791184,530,48.92096685,2,2,6,5,85.48087849,13.70028303,20.72880437,98.14020687
Engineering Services,Company_45,2022,170.2222376,270.5875451,1502.303,28409.94686,810.6985445,31.52591959,20.56378543,15.22005545,48.49548174,17.96512484,256,35.92211149,1,0,1,5,98.7086867,17.87141374,21.98820574,61.02797429
Engineering Services,Company_45,2023,375.8330798,682.2865313,299.3915369,49407.07624,479.5844259,43.07101725,21.01039539,16.61305141,61.59015399,16.56161181,287,25.9551508,0,2,5,2,66.68011232,23.87365447,17.36543682,81.65914811
Engineering Services,Company_45,2024,311.8425689,643.7625084,338.9773932,16366.22023,493.9071926,34.60956622,39.61660396,16.15033432,63.90466292,18.5592017,897,46.6636012,1,1,7,4,82.94794598,18.45144182,12.85436,80.46925251
Engineering Services,Company_46,2020,217.1783574,452.3954605,1315.205055,49710.28511,631.0081387,33.08545145,40.72243629,16.74642569,63.58833228,13.93580485,601,47.84347413,2,3,7,2,64.8340237,45.65619738,35.66569283,57.72667654
Engineering Services,Company_46,2021,67.41621278,569.8988769,589.8955513,12885.33619,616.2599445,74.05923819,43.23339792,27.81643542,69.95231046,10.13050312,312,28.66139299,1,0,9,5,72.638294,33.27840664,10.49217572,87.33433149
Engineering Services,Company_46,2022,337.4479941,459.0278477,1728.943365,31944.07732,843.0486997,62.51815767,22.66238494,44.320809,49.84685933,9.755792843,660,15.66836904,0,0,5,0,99.36660549,14.21059021,13.92778329,73.6592677
Engineering Services,Company_46,2023,486.195318,787.923507,1498.53217,16137.5205,649.0883604,18.14101688,24.52740472,20.59819635,37.955368,18.31166273,923,38.37503067,2,3,1,0,67.85171069,20.92628497,36.70403287,77.09569845
Engineering Services,Company_46,2024,182.869095,329.1678082,1393.810571,49391.30151,386.4650114,60.91749302,49.61815407,28.11076289,55.90740814,9.796422636,471,28.98194212,2,2,3,4,66.49127163,22.95451335,16.27473106,59.15067964
Engineering Services,Company_47,2020,460.8874435,496.9442668,1685.186105,30218.46816,240.0813707,20.36522976,33.13488646,13.88737783,60.78728649,7.561723844,429,33.86129083,0,0,3,3,77.46860551,49.62554186,23.16091764,92.39823146
Engineering Services,Company_47,2021,239.8368313,192.128327,1262.416064,6809.690944,613.4227824,17.91946398,21.07452838,26.27246082,48.12990314,7.173866249,745,26.61638452,0,1,3,0,96.3920529,47.5520657,23.47349831,75.8780331
Engineering Services,Company_47,2022,436.9541087,591.9963406,1006.60439,38050.70352,142.0223122,84.76603497,30.17745695,11.53857338,54.85615662,9.371725271,716,33.07364601,0,2,9,5,70.97701128,35.89774554,19.06512537,93.57818458
Engineering Services,Company_47,2023,461.3641873,275.7813629,1286.280392,44951.75173,369.6481584,81.30450272,48.12832933,47.85620211,36.54289862,9.866180925,333,16.82831919,1,3,10,3,77.78988682,14.87019242,30.16048724,70.28030892
Engineering Services,Company_47,2024,213.8680401,741.3849266,358.0858117,40841.77392,201.2790172,25.21194449,41.66983831,30.43698357,46.2528862,8.348320763,432,34.42844799,0,0,8,5,76.60895047,21.03566907,33.44494646,91.82748689
Engineering Services,Company_48,2020,200.8743801,181.2758862,368.9753987,41190.29052,560.358822,77.53324372,35.11615543,35.67742578,51.61694948,8.075916109,119,41.50513623,2,0,7,5,52.29168777,10.70173805,24.50943502,54.91724067
Engineering Services,Company_48,2021,227.1017918,220.5798542,1104.623096,22344.88743,733.5264733,31.34040415,22.34118478,17.04828824,67.83814957,14.0162014,368,14.46719331,1,3,5,4,54.2683221,15.86769848,27.79814823,81.74200455
Engineering Services,Company_48,2022,114.1252048,593.0727295,557.292624,9775.868984,453.9435709,90.80468382,49.79150414,27.11598252,65.51333645,7.442282947,448,17.5448241,1,2,2,3,94.53750037,27.39918356,35.45977507,94.78119434
Engineering Services,Company_48,2023,322.2096136,429.8832358,628.3933096,48772.19067,510.484804,41.10676733,40.04841745,22.69520746,30.97398173,7.125843978,498,22.96400143,2,3,3,2,52.66158776,36.04683938,10.28132894,55.6780802
Engineering Services,Company_48,2024,127.655344,665.8140602,1023.323865,16299.50024,175.4711331,51.14009965,24.19851755,29.61582168,69.72517553,6.048451598,350,39.4236691,2,0,1,5,51.11123029,49.97300461,22.31801296,99.1774025
Engineering Services,Company_49,2020,322.3879451,442.5548552,209.4632313,27686.30335,633.3409455,29.97527955,24.56729494,25.53271033,30.11052841,6.49531322,286,11.44307042,2,2,7,5,55.99907473,34.88413672,26.11465882,82.04747904
Engineering Services,Company_49,2021,442.146951,419.3090991,1397.799162,6259.537828,388.6586295,35.62514238,46.28491207,30.66278814,31.75310289,5.282308773,768,15.87249058,1,3,3,3,64.5759415,40.25165286,36.30367894,57.93891901
Engineering Services,Company_49,2022,215.9066403,146.9594585,715.9991274,23360.03842,608.0172153,11.65831633,20.15454607,38.99812089,32.13660843,15.93032547,149,24.84151637,2,2,6,1,81.87933957,42.64317727,14.06661506,83.85991285
